Sentiment,Tweet
4,"after a lot of coffee, water and juice and really cold shower i'm ready to work, i hope.. feeling terrible "
4,Is loving the sunny weather 
4,@missyvie ohai der! It's sunny and windy and 64 degrees here  &amp; there?
4,@mileycyrus hi dear! look i'm voting in you every single day! i hope you won  love u
0,"picked up passport, surgeon appointment  , watching @Zac_Efron in hairspray with my mother! &lt;3"
4,"Watched the game from the comfort of my couch&amp; #Canucks blanket. Such a good game, perfect end to a day "
0,Still tired and @ work  lol
0,Kings of leon can rip a girls heart out 
4,HEY! Follow me on Tumblr or I'll choke you  - http://carlylauren.tumblr.com/
4,is attempting the listen to summery songs...Hawaiin Rollercoaster Ride :] think that's summery enough 
0,"@CarolynTD oo ouch... i hated them  there horrible, how many have you got left? I'm okay thankyou, apart from exams, everythingElseOkay? x"
0,@lynhypenny dood soooooooo im too lazy to upload a profile picture.. lol i love you! even if i only know you as well as 33% 
0,where is my brother at?.. 
4,http://twitpic.com/5ofvq - This is our backyard before... We Have Chickens...  Whoot!
4,"@subtle__sarcasm I have season 1 of VM from you,but haven't watched it yet. BOT is definitely fun  Do you watch The Big Bang Theory, btw?"
4,"@awesomebrandi yay, i'm giddy! "
0,@coreyjaramillo I have to wait two hours. 
0,"@vipstylecars if you watch the lebron commercial where he sings time after time, he's wearing those. I want a pair "
0,So sorry to hear about the 2 colliding trains.  My prayers go out to anyone who lost a loved one. 
4,"@VonBon Yes, it was 'an adventure'.  I can say now, because it's over "
0,Battery dying 
0,"so so happy to be done with that lameeee college paper! although, i've yet to even tackle that mountain of packing...ay yi yiiiiiiiiii "
4,@lowlowslemz me too 
4,@DinaYin worst case -you come back and party with us! glad to hear the shoes are fitting well. 
0, I WANT HER TO LOVE ME AGAIN CUZ I NEVER STOP LOVE N HER
4,"i'm being nosy,, while my next door neighbour has 3 police cars zooooming to her door!! i lurrvve drama "
0,just heard tbs on kroq...and they sure do sound like a kroq band now  #melo
4,@s_gillingham if only....if only.... 
4,@ralphfv I love The Nanny too 
0,@gerardwayrox lol! chips! i haven't had chips today! i went (was forced to go) 2 a party last nite! so boring! 
4,@BabySpadez yea that movie is good 
4,i love you angela lansbury. 
4,@chelseafitpro my pleasure! 
4,I'm pretty sure today was the last day of my assignment. Anyone know who's hiring?  I have office experience!
4,"If it fuckin get old, well good, I'm young "
4,counting down the hours until i can sleep in my own bed. 
4,@lmao_michelle ufo is almost here 
4,It's time for some basketball. The point is not so much in staying in shape as it's in not getting hurt too much 
4,Havent had cereal in ages. Perfect time 
4,final leg of the #ukflood repairs; builders have taken the porch out &amp; are making the new one. 
0,"Damn...can't get on the community, My sis is still logged in!  x"
4,@jadeycakess it looks awesome 
4,@bluetooth13 \o/ I'm the first one! Great. You can call him daddy too. I don't mind. 
4,@wenkin at the Beautique in the village! 
0,"lily allen is on jimmy kimmel show, this bloody british looks cute on that short hair, mine is awful "
4,Stop mosh and roll 
4,"Here's someone well worth following @abledragon is a wealth  of info and shares generously. A million thanks, Martin."
4,I have no idea which licenses are for what. uh oh 
4,Beer and pizza with ashley 
4,@megerman georgia brown's of course  right now at clydes in georgetown. Standard but consistent.
0,cold shower FTW! too bad clothes had to be put back on... IT'S TOO HOT. 
0,@mariahrosemarie I am lost. Please help me find a good home. 
0,Chad's birthday ppl are missing 
0,"I'm contemplating going to bed, it's 1:22AM on a Friday/Saturday Night/Morning!! My social life? Clearly non-existant. "
0,@urbangreenthumb  at the slugs getting the first strawberry. My strawberry plants are still tiny for some reason.
4,"@heyrai well, let yo natural negah naps and fro BREATHE then, raina! "
0,@starjamgirl nooooo i want mdp  steel train what? SARAH IDK THESE PEOPLE 
4,@xoxkaylanichole happy birthday 
0,Sniff sniff what's that smell? The old mare got sprayed by a skunk. 
0,@SACLMP nothing u failed me lastnight 
4,@m_manwar Got any short term needs? 
4,"Just got back from Tyrone vs Armagh gaelic match...Tyrone won of course!  Getting ready to go out and celebrate now, what a day!! "
4,WinStar Casino = people donating their money to a lost cause. Still had fun though 
4,Picnic dinner in the park with my nanee! 
0,"Sore throat, blocked nose, cold. What I go to school for? "
0,"Although I'm not a Conan fan, I'm looking forward to seeing Larry David on tonight! Can't believe Curb isn't starting 'til Sept "
0,I miss my true husband! 
4,FF#@PepperTheDog  thank you 
0,"just wants to sleep, no matter how much she's missed school, people, and playing music.  She's just worn out, and it's only Tuesday.  "
4,"Today JB 3D Concert Experience movie with @Fernandaz, @marianoel1, @mariaeugenia_z &amp; Johi "
4,"@glassdahl: yes it is, dear "
4,so in love x3 yesterday was great 
4,@YoungQ omg that is so beautiful. i love it..gonna be my lullaby every night. just the end comes a little quick lol  still love it
4,my berbatov shirt will be sold soon 
4,Alan Carr is hilarious!! sitting here in stitches! 
4,I'm still tired. I think i might go take a nap 
4,is trying to make it through Monday and to the BBQ tonight. 
4,@eddieizzard woo England is better than LA  sunny sunny sunny in Nottingham
4,"If u want it to grow into a flower, then you have to be able to put up with the rain. "
0,@gulpanag unfortunately I choose sleep over gym almost everyday  trying to get over it!
0,my feet are freezing. this night has gone really quickly  and i didnt even start one assignment. fuck im the biggest procrastinator
4,@trixie360 Your in the home stretch now! Hopefully ours pops out next week 
0,@a_Aisha no he is not going  his mom don't wanna go!!
0,Looks like I've got a lot of unfollowing jobs to do! 
0,is a bit depressed that im not going to be watching the penguins tonight. 
4,@mbobadilla that is very cool!! hope I can meet her 
4,"@Ashlynn_Brooke i've done a ton of research cuz like you said, i want to know what i'm getting into...any help is greatly appreciated "
0,just watched 90210 dun dun duuun. and I'm going to tidy my room and do some coursework for the remainder of the day. Bad times 
0,@mlmay  bad excuse!!!
4,Working on 'En Bateau' by Debussy that I was assigned by my piano teacher. Doing primo!  =D
0,"Finaly finished removing my lovely terrace from weeds...hey sun, why do you stay in concealment???  "
4,well im new...just hooked up twitter 
4,@gabs33 hey gab! whats up? 
0,"just realized I got the wrong frame for my new Ikea desk, gonna have to go back and exchange this one part "
4,"@papuestrada ei, added you already in multiply and fb  thanks for the add!"
4,Lovn the look of new moon pics- guna be a great movie.. cant wait for november!!! 
4,getting my hair cut in half an hour! 
0,CooCoo is here! He refuses to come and watch Rus with me tho 
0,@Maccah i wish Big Bang Theory was still on TV 
0,Thinking about sleeping...boring Saurday night 
0,really wants a gf 
4,@JimmyInferno yes it's me lol and I am damn proud of you for learning math today *hugs* 
0, AFI are not at reading til sunday this sucks !!!!!!!!!
4,"@Spoonsie Apparently, I can't count straight when it comes to DMB: 12 jours it is!!!! "
4,i Love u marckyy  LoveLy guy ..or gay haha not only guy XD
0,Work effin sucks! Stuck on a Friday till midnight at work... 
4,@mileycyrus cheer up miley whats wrong? 
4,Awesome way to spend my last day in New York.  I'll miss it but I can't wait to get back to Georgia.
4,@RetroRewind You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though 
4,"@elaboratedream thanx  so, what do you have in store for us today?  (and big kiss, wherever from me to you!)"
4,"@nathanrice But, just as I would expect, the whole thing is solid work and very well-executed "
4,Tomorrow we show our son the glorious #Brighton seafront. I am so excited. 
4,got her classes!  yay. misses her babaay. oh HEY JACKIE!  i wub u beastly woman! hehehehe jaykay!
0,I have a terrible headache  and i can't find the advil over here.
0,"first my straighteners,now my ELBOW!in a&amp;e all night.in a cast and sling   to go to morroco or not to go to morroco..that is the question!"
4,@teresa_michele I like that idea! Who's got space for an Italian Quake Fundraiser? This will be fun 
0,"Umm cooked breakfast, suns out pity I have work later "
0,can't seem to get my shit together today. have had up to 5k chips but not made it thru 1st round at all. one more chance. 
4,Did Susan Boyle freak out or didn't she? The answe to that you'll find on my blog  http://tinyurl.com/ndepoh
4,I am on hold  via @ MarthaStewartCall me NOW 1-866-675-6675 I am LIVE on Sirius/XM 112/157 until 5:00PM EST Ask me a question!
0,Twitter sucks at this time in the morning. Feels like Im talking to myself. Well technically I guess I am. 
4,"@Chaluu We will celebrate my 38 on 6/20 wit food, 420, an the casino "
0,hmmmm i wana go to the after ball ...but my parents wont let me 
4,Hanging with the bf  
4,Sleeping the day away with my BFF 
0,@tomatosalsa i was wondering the same thing 
0,"@DarikonStar94  Nope, same as you.  It's miserable..."
0,@DIVACANDICEM we'll miss you candice 
4,"@xGuavah_Go weren't those much more simpler times? and welcome you as a new follower I might say weird things at times, jus excuse me "
0,"Vacations! I'm waiting hopefully for them! A month, yeah, I definitely can't wait "
4,@jawar Thank you so much Jawar 
0,@thebootdotcom is kenny chesney there I didn't see him at all 
4,"@ashinynewcoin I mean, fingers crossed you *don't* of course. "
0,How's everyones day? I wish I was home in bed on this shitty ass day  bahhhumbug.
4,@jonasbrothers http://twitpic.com/624qo - Your SO handosme Nicky!!!! I love you SOOOO MUCH!!!! Elvis is SO CUTE too  I also bought Par ...
0,I wish my iPhone camera was working 
4,"@uvalmore  I've had my hands full all day. We are dog sitting 2 dogs and picked up a sweet little stray this afternoon, 0-3 in one day."
4,@joonian Press 'Ctrl' on bottom right. It's there.  KY
4,@DaniKOnline Awww...Thanks! 
0,"@danielbachhuber if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone! "
0,I'm missing out on WinterSoundSystem due 2 the manflu.  I'm sure the fellas from work are having a great time 
4,Things that Rock: I get to have lunch with some of my friends tommorrow. 
4,@YoungBillyMays night 
0,@randomStraw haha i know  isnï¿½t it sad that nobody cares ? *CRY*
4,2Grand doing A Whole New World 
0,looking for my missing dog Fiocco 
0,is gonna miss watching @laurenconrad on the hills..... its gonna be weird w/o her! 
0,on my way home. i definitely miss my husband 
4,@snrpablo thank you again for the offer uncle. i think we'd be okay. the fire is not as big as it was tadi so its good   big hugs
0,wifi seems to be much more reliable now on the plane. no power however   battery almost dead. about to land soon anyways later!
4,@Philly_Vanilli  That is why I love herrrrr hahahahaha 
4,"@HadudkenFire, awwww! that's so sweet "
0,Old Navy has $2 tanks today in store only.  Why must we live in BFE?
4,okay they like ti 
4,@morganesq ... that just hurt my fragile mind... i don't know what that means lol but uh... i'll burn them down if you want  lol
0,@amazondotjon jon have you quit twitter 
4,@Rafim I much prefer @cellcom_052 will resell an Android phone myself  Maybe the G2 ?
0,"@Bznczrule i would have told you how they did, but the live stream isnt working!! "
4,@JeremyLegat Jealous! I love those films  Have a great night! x
0,sooo tired 4 sum reason. goin to sleep early. work 2morow. yuck 
4,@choochootheband easy on the cake my friend 
4,"@THE_REAL_SHAQ Hey Superman, u called it! "
0,@FreeBleuDaVinci 
0,Playoffs are just not the same without the Suns - 
4,"at the urging of @sondaiexpress I'm tweeting   Just wish I had something clever, interesting, etc. to tweet about"
